beta,sigma,kappa,phi_pi,phi_x,sig_d,sig_s,sig_m
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957477291526701,1.739865892884425,0.41991731325227205,1.0991051970262578,0.14297092713660553,3.583068238397488,2.4943895921201586,1.7170436699062774
0.9957634400360146,1.718552686114139,0.39341128685763926,1.0426505539001636,0.139031564272587,3.7359932740164425,2.4046410975718815,1.909900521493328
0.9957634400360146,1.718552686114139,0.39341128685763926,1.0426505539001636,0.139031564272587,3.7359932740164425,2.4046410975718815,1.909900521493328
0.9961308163676221,1.8377619694137672,0.4016033182249629,1.0302826111622865,0.14911706199241473,3.6648809820995423,2.5919364626997417,1.8611007306723295
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9957058970218203,1.8890333046274512,0.400306977494094,1.1203930407413487,0.13665327162527569,3.5691777641336997,2.6363692187925,1.8099246254814987
0.9955432483265554,1.9086624535651784,0.39691804784156703,1.165571069337899,0.13191329044813307,3.0754028671991063,2.687671536204981,1.8232076162989894
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
