h,gamma_pi,rho_i,phi_pi,phi_x,rho_z,rho_u,rho_m,sig_z,sig_u,sig_m
0.6529960438408876,0.3001766107520571,0.7526488352771914,1.734293087142697,0.25069312372367814,0.7534354065447838,0.5947008020645461,0.3629855662431193,0.18981539373195064,0.11971787254729946,0.08072209159192838
0.6525477254080442,0.300741362555178,0.751649319137195,1.699296115835654,0.24857217440006543,0.7556780706775738,0.5920785097328088,0.3646835925490764,0.18525577441384433,0.11827278819462346,0.08120407512260153
0.6515826594304455,0.30098728017243287,0.7506878691201297,1.6811330417324215,0.24861550886780454,0.7547379502997,0.5953780600877098,0.36387564285343554,0.18551750228467392,0.11730068777515368,0.08206450829197945
0.6522564953987798,0.303288384219962,0.7494033419931624,1.6872358785799402,0.24600556905696197,0.7542950023435199,0.5958418900568805,0.35859741088162483,0.1860208171042513,0.11926717993884012,0.08368929604964691
0.6522564953987798,0.303288384219962,0.7494033419931624,1.6872358785799402,0.24600556905696197,0.7542950023435199,0.5958418900568805,0.35859741088162483,0.1860208171042513,0.11926717993884012,0.08368929604964691
0.6527888593016442,0.30265958268282833,0.7477385011699672,1.7002182690482295,0.24794112843024363,0.7537729744577004,0.5971877747513076,0.3588384804514186,0.18637534835391162,0.11968543061111854,0.0835165162128862
0.6527888593016442,0.30265958268282833,0.7477385011699672,1.7002182690482295,0.24794112843024363,0.7537729744577004,0.5971877747513076,0.3588384804514186,0.18637534835391162,0.11968543061111854,0.0835165162128862
0.6527888593016442,0.30265958268282833,0.7477385011699672,1.7002182690482295,0.24794112843024363,0.7537729744577004,0.5971877747513076,0.3588384804514186,0.18637534835391162,0.11968543061111854,0.0835165162128862
0.6527888593016442,0.30265958268282833,0.7477385011699672,1.7002182690482295,0.24794112843024363,0.7537729744577004,0.5971877747513076,0.3588384804514186,0.18637534835391162,0.11968543061111854,0.0835165162128862
0.6527888593016442,0.30265958268282833,0.7477385011699672,1.7002182690482295,0.24794112843024363,0.7537729744577004,0.5971877747513076,0.3588384804514186,0.18637534835391162,0.11968543061111854,0.0835165162128862
