rho_i,phi_pi,phi_x,phi_q,rho_q,rho_r,rho_u,rho_m,sig_q,sig_r,sig_u,sig_m
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7957328997657882,1.5807050792540154,0.20103974739841837,0.09470744357295385,0.7636288108282145,0.7973354866740063,0.5238248471773691,0.2978016274577672,0.10176933054680837,0.1565522250481264,0.11056025486956562,0.07071147195089116
0.7962099961457685,1.594390545997103,0.203006378063591,0.09758494288098002,0.7667965583270117,0.7980871926855485,0.5255603732827296,0.3009278502001428,0.10087265274710669,0.15753603791844262,0.10877404640409688,0.07088951809277713
0.7962099961457685,1.594390545997103,0.203006378063591,0.09758494288098002,0.7667965583270117,0.7980871926855485,0.5255603732827296,0.3009278502001428,0.10087265274710669,0.15753603791844262,0.10877404640409688,0.07088951809277713
