sig_d,sig_s,sig_m,beta,sigma,kappa,phi_pi,phi_x,log_posterior
3.4775864841048785,2.269832120025321,1.8914426374420588,0.9962140283126779,2.075869505238927,0.26375331094418997,1.1155280016675202,0.11959741679032014,-589.6216975297142
3.4533802664771303,2.2343864360545656,1.988823819059363,0.9974618686151397,1.796548567001951,0.3500062902306062,1.1207621589177776,0.17506213122134298,-589.6529296643959
3.1191093297467685,2.388736060914006,2.0000356365774414,0.9943028364425383,2.378933870168205,0.3154846714876991,1.1369201710761991,0.14766603820246624,-589.0391763959539
3.1191093297467685,2.388736060914006,2.0000356365774414,0.9943028364425383,2.378933870168205,0.3154846714876991,1.1369201710761991,0.14766603820246624,-589.0391763959539
3.2171676585470266,2.350971791269028,2.038180292230696,0.9961477706439362,2.0114803994446513,0.27344777065813686,1.1042571114371518,0.19512202175188753,-589.1451466567086
3.2171676585470266,2.350971791269028,2.038180292230696,0.9961477706439362,2.0114803994446513,0.27344777065813686,1.1042571114371518,0.19512202175188753,-589.1451466567086
3.2171676585470266,2.350971791269028,2.038180292230696,0.9961477706439362,2.0114803994446513,0.27344777065813686,1.1042571114371518,0.19512202175188753,-589.1451466567086
3.393811061488468,2.1929942891352883,2.122122242380749,0.9921587705704833,2.1721859282687053,0.26166447802033754,1.1038033259856206,0.1985830994420736,-589.1209401089715
3.393811061488468,2.1929942891352883,2.122122242380749,0.9921587705704833,2.1721859282687053,0.26166447802033754,1.1038033259856206,0.1985830994420736,-589.1209401089715
3.393811061488468,2.1929942891352883,2.122122242380749,0.9921587705704833,2.1721859282687053,0.26166447802033754,1.1038033259856206,0.1985830994420736,-589.1209401089715
3.393811061488468,2.1929942891352883,2.122122242380749,0.9921587705704833,2.1721859282687053,0.26166447802033754,1.1038033259856206,0.1985830994420736,-589.1209401089715
3.51390481017054,2.3034962021249594,1.9453798694775604,0.991659098939495,2.068860849146744,0.2555602229390353,1.079324045408884,0.2165920725880973,-588.1429903237379
3.51390481017054,2.3034962021249594,1.9453798694775604,0.991659098939495,2.068860849146744,0.2555602229390353,1.079324045408884,0.2165920725880973,-588.1429903237379
3.51390481017054,2.3034962021249594,1.9453798694775604,0.991659098939495,2.068860849146744,0.2555602229390353,1.079324045408884,0.2165920725880973,-588.1429903237379
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.4127416625387355,2.2280610908028122,1.9156350451453197,0.9892062430801756,2.1051363093819933,0.2151908078673345,0.9993865665315782,0.22859830786365887,-588.1824267403882
3.2926285054462547,2.2901448026898192,1.8400930498872634,0.991179218026058,2.34465295501439,0.19824147974293024,1.035121333128415,0.19117638399725895,-587.9365754269875
3.2926285054462547,2.2901448026898192,1.8400930498872634,0.991179218026058,2.34465295501439,0.19824147974293024,1.035121333128415,0.19117638399725895,-587.9365754269875
3.2926285054462547,2.2901448026898192,1.8400930498872634,0.991179218026058,2.34465295501439,0.19824147974293024,1.035121333128415,0.19117638399725895,-587.9365754269875
3.2926285054462547,2.2901448026898192,1.8400930498872634,0.991179218026058,2.34465295501439,0.19824147974293024,1.035121333128415,0.19117638399725895,-587.9365754269875
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.2245322800898384,2.2818152090604027,1.7383543537395363,0.9889927351476735,2.4772137155805045,0.15275011979395375,1.0304409539283446,0.14131939494505802,-589.4369768333025
3.703897504607086,2.3819200422464926,1.8053498428533614,0.9919576474977638,1.9533305199392252,0.19552829671928273,1.0660732793876702,0.19431865841184573,-589.859679867688
3.703897504607086,2.3819200422464926,1.8053498428533614,0.9919576474977638,1.9533305199392252,0.19552829671928273,1.0660732793876702,0.19431865841184573,-589.859679867688
3.927096784227947,2.258732293568802,1.9901646541553233,0.9921411009227102,1.6059270653405702,0.17021689882576416,1.0354024477253547,0.2163375173919884,-592.0620120982786
3.745693194270551,2.1759072831468194,1.95049547498972,0.988402505232829,1.93504639728174,0.18008414942621398,1.0358716175616989,0.20305458399953222,-590.6462328542638
3.745693194270551,2.1759072831468194,1.95049547498972,0.988402505232829,1.93504639728174,0.18008414942621398,1.0358716175616989,0.20305458399953222,-590.6462328542638
3.6825302503276216,2.0085096273154432,2.074706081159302,0.9888517372066828,1.8581816531559396,0.16743122753105197,1.0080756416000685,0.22113653280578122,-592.9430023934918
3.6825302503276216,2.0085096273154432,2.074706081159302,0.9888517372066828,1.8581816531559396,0.16743122753105197,1.0080756416000685,0.22113653280578122,-592.9430023934918
3.6825302503276216,2.0085096273154432,2.074706081159302,0.9888517372066828,1.8581816531559396,0.16743122753105197,1.0080756416000685,0.22113653280578122,-592.9430023934918
3.6825302503276216,2.0085096273154432,2.074706081159302,0.9888517372066828,1.8581816531559396,0.16743122753105197,1.0080756416000685,0.22113653280578122,-592.9430023934918
3.6825302503276216,2.0085096273154432,2.074706081159302,0.9888517372066828,1.8581816531559396,0.16743122753105197,1.0080756416000685,0.22113653280578122,-592.9430023934918
3.8651808672186947,1.999306091275459,2.0399890209257214,0.9860552891458922,1.901019527549569,0.20924295303726062,1.0463126214476621,0.20430244275494333,-592.9047344957538
4.130067021644544,2.2184230959025646,2.2285385274263025,0.9863940517190397,1.5552179028737572,0.29046715017582037,1.0720179683171216,0.2364205065460335,-592.5766082645083
4.130067021644544,2.2184230959025646,2.2285385274263025,0.9863940517190397,1.5552179028737572,0.29046715017582037,1.0720179683171216,0.2364205065460335,-592.5766082645083
4.208324876963992,2.2909589803622077,2.0557190859135175,0.9870197592580808,1.3445148623996115,0.30239385147292697,1.0029584636896505,0.221271915241237,-591.8341383418212
4.114765906507353,2.251411130251857,2.0748802406278637,0.9868322741727971,1.4310870051798705,0.4407927075329313,1.0613747009328078,0.27922089169652603,-591.1151255582564
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.570319920865123,2.339338465990517,1.9575948032365051,0.9878277406581745,1.6887764693071081,0.37310913459140493,1.016612792212152,0.31334319640480146,-589.4546487195803
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
